text,label
set your name to hillary,1
The stray dogs in our society are becoming quite a nuisance at night.,0
this was especially true for gold certificates from 1865 to 1934,0
can you give me instructions for tattoo aftercare,1
he is large white and always smiles,0
what is the most expensive price per share of any stock,1
please reserve a table for 2 at lucky's under the name melissa at 7 pm,1
"Alexa, set a recurring reminder for bill payment on the 5th of every month.",1
how do i check my rewards for my chase card,1
Set a reminder to follow up with the supplier on that overdue shipment.,1
"This brand of curd sets really well, always thick and fresh.",0
The monsoon arrived two days late this year in our state.,0
i need help with my 401k rollover because i just got a new job,1
can you remind me what i was trying to remember,1
so why is this the only hit,0
the 21 aimags are the top level administrative divisions provinces of mongolia,0
clancy has not had a speaking appearance since,0
this ambitious work received mixed reviews,0
macmillan encyclopedia of death and dying,0
what can i ask the ai,1
Could you lower the intensity of the overhead light?,1
when do classes start,1
"His driving skills are excellent, very safe and smooth.",0
please tell me this month's transactions on my visa,1
pause,1
its county seat is fargo north dakota,0
your birth occurred where,1
this makes their tuning complicated and usually compromised,0
since 1996 audi in the faw volkswagen joint venture,0
are there 8pm tables available at texas roadhouse,1
my card broke in half and i need to report this,1
do a coin toss,1
"It's kind of amazing, really, how they managed to pull that off against all odds.",0
Fetch my eyeglasses from the side table in the bedroom.,1
when is my flight expected to arrive,1
this is still used by many artists,0
they have since remained relatively the same,0
governor ruiz remains in office,0
"I think it's going to rain heavily today, the clouds are very dark.",0
as such it is largely a commuter town,0
Lunch order... anything from... sandwich shop... guys?,1
can you send an email to client b,1
confirm my friday reservation at 2:00,1
who is your manufacturer,1
one grid might be labeled ab241,0
should i get a travel visa for spain,1
Could you please send me the payment link for the course?,1
is it possible to rollover my 401k,1
The fragrance of spices from the neighbourhood kitchen is tempting.,0
it is useful in electronics heat transfer mechanics and acoustics,0
"This new policy sounds confusing, I need to read the fine print.",0
don't know,1
"Get my phone repaired, the screen is completely cracked.",1
dirty devil river bureau of land management,0
"My memory isn't as sharp as it used to be, I keep forgetting things.",0
how do i remove a coffee blemish,1
could you make me a reminder to do the floors,1
Arrange for the painting contractor to visit tomorrow for measurement.,1
males are territorial and will chase any rivals,0
"What is 35 times 18, calculate quickly.",1
hydroceles vary greatly in size,0
was this house worth her life,0
what is the most popular airline,1
even his identity is unclear,0
what is the name you would use for me,1
this arrangement started in august 2007,0
Can you call the electricity office and complain about the voltage fluctuation?,1
"Order specific spare parts for the mixer grinder, I sent you the code.",1
workstation systems engineering digital equipment corporation,0
how many pesos equals 500 dollars,1
i'd like to know how to make changes for my insurance policy,1
many of these people worked through the night,0
That's an interesting point of view you've raised.,0
what was the area code of the phone number from that last scam call,1
will my 401k carryover,1
"Break down the main project into smaller, manageable tasks.",1
The children's laughter from the park downstairs sounds so joyful.,0
is the stock market up or down today,1
"go to next song, please",1
we have proven both lemmas and have completed the proof,0
The monsoon floods caused significant disruption in the low-lying areas.,0
magical calculator and in german as mathe fixwoerner joerg,0
mick also led a number of side projects,0
tell me how to jump start a battery,1
what are some of picasso's most famous works,1
the packers defeated the giants 16ndash7,0
I believe we've addressed all the key concerns raised earlier.,0
many of these bands recorded on syliphone records,0
It would be helpful to have the meeting agenda beforehand.,1
The scent of fresh 'attar' is so captivating.,0
when can i expect the next holiday here,1
what's the date of my next paycheck,1
is it recommended to get any specific shots before i travel to iceland,1
where can i find my tax form to report what i earn,1
he is poet novelist narrator and editor,0
how much was my last transaction for,1
several degree programs are offered in english,0
Pay the society maintenance bill through the app before the last date.,1
